"","Store","Revenue"
"137","Store A",4846.71650094376
"138","Store A",4546.79088005904
"139","Store A",4131.94584097084
"140","Store A",4747.51871298117
"141","Store A",4838.90844220393
"142","Store A",4006.20108385805
"143","Store A",5112.28509629728
"144","Store A",4405.47628919542
"145","Store A",5259.75990183082
"146","Store A",4564.77639339729
"147","Store A",4121.83478277495
"148","Store A",4667.59908119078
"149","Store A",5220.13913184582
"150","Store A",5066.9998013047
"151","Store A",4821.41473566189
"152","Store A",4911.7370139432
"153","Store A",4228.73466750586
"154","Store A",4164.89568948184
"155","Store A",4768.04897945368
"156","Store A",3987.67599588988
"157","Store A",4819.91828900179
"158","Store A",4437.64964443021
"159","Store A",4293.35710361446
"160","Store A",5731.02280141183
"161","Store A",4638.98675098615
"162","Store A",4545.75386077744
"163","Store A",4481.7748448142
"164","Store A",4737.01350581961
"165","Store A",4895.20893544817
"166","Store A",4528.24922001599
"167","Store A",4405.79009611069
"168","Store A",4534.4168761204
"169","Store A",4504.90566875234
"170","Store A",4367.83766985817
"171","Store A",4358.37805146583
"172","Store A",4735.32816928757
"173","Store A",4942.7212654681
"174","Store A",4177.3125067601
"175","Store A",5086.73535027215
"176","Store A",4465.48334363387
"177","Store A",5049.72339607973
"178","Store A",4890.60614111036
"179","Store A",4967.66841300493
"180","Store A",4716.21958875376
"181","Store A",5076.49738290516
"182","Store A",5021.90797640407
"183","Store A",4407.26184573481
"184","Store A",4359.5944013862
"185","Store A",4744.77902069689
"186","Store A",5433.79673687376
"187","Store A",5191.11685425377
"188","Store A",4822.40686547887
"189","Store A",4555.14007007011
"190","Store A",4771.39119838409
"191","Store A",4615.60365291006
"192","Store A",4483.93884419485
"193","Store A",4907.45389188926
"194","Store A",4845.28484643418
"195","Store A",4670.84353438781
"196","Store A",4314.73260149763
"197","Store A",4391.42328668639
"198","Store A",4251.2759370958
"199","Store A",4035.65870086339
"200","Store A",4471.24550841496
"201","Store A",4709.61334655936
"202","Store A",4802.23331502822
"203","Store A",4073.73010153789
"204","Store A",4805.0735048855
"205","Store A",4829.6833039203
"206","Store A",4788.65848237826
"207","Store A",5135.68519702628
"208","Store A",4855.14454042783
"209","Store A",4393.46162969842
"210","Store A",4833.32210201114
"211","Store A",4783.10663342863
"212","Store A",4979.88886763773
"213","Store A",4346.92156795979
"214","Store A",4199.36344790191
"215","Store A",4803.6813177458
"216","Store A",4344.52422722153
"217","Store A",4628.22620529337
"218","Store A",4774.17807918768
"219","Store A",4552.76798238886
"220","Store A",4815.58604777353
"221","Store A",4328.40854206378
"222","Store A",4482.47820873047
"223","Store A",4446.48099142628
"224","Store A",4191.64601755589
"225","Store A",4206.40697097911
"226","Store A",4973.0640802489
"227","Store A",4232.53307609349
"228","Store A",5068.06428748966
"229","Store A",4822.8831450819
"230","Store A",4419.94401169379
"231","Store A",5302.36898184858
"232","Store A",4591.39340898258
"233","Store A",4492.61979732829
"234","Store A",4634.43024235136
"235","Store A",4990.99866362168
"236","Store A",4472.53300598743
"237","Store A",4420.16633601058
"238","Store A",5059.13485051808
"239","Store A",5108.81945606449
"240","Store A",4790.15176048121
"241","Store A",4834.59118140092
"242","Store A",5383.44596140549
"243","Store A",4786.51295408904
"244","Store A",4665.46218691023
"245","Store A",4851.70432540794
"246","Store A",5104.70304152108
"247","Store A",5194.26890646755
"248","Store A",5004.52396436368
"249","Store A",4740.27534094279
"250","Store A",4658.59629297647
"251","Store A",5253.38281463308
"252","Store A",5052.54833937598
"253","Store A",4823.20447302519
"254","Store A",4539.27182068705
"255","Store A",4789.59633494346
"256","Store A",4305.43508974506
"257","Store A",4497.5726397738
"258","Store A",5271.72344198468
"259","Store A",4459.00268651503
"260","Store A",4783.04229338875
"261","Store A",4855.05756377265
"262","Store A",4639.89383454233
"263","Store A",4577.87516382878
"264","Store A",4471.09440884031
"265","Store A",4936.28336062047
"266","Store A",4595.72432293533
"267","Store A",4592.67037033037
"268","Store A",5325.86853775499
"269","Store A",4931.89415655922
"270","Store A",4677.12891703584
"271","Store A",4895.15115976017
"272","Store A",4384.7917018201
"273","Store A",4859.9471282161
"274","Store A",5054.81452219219
"275","Store A",4436.17591769766
"276","Store A",5056.09236673196
"277","Store A",4349.1626384306
"278","Store A",5095.53392478023
"279","Store A",4829.93675320669
"280","Store A",5353.62481686696
"281","Store A",4843.24638647418
"282","Store A",4426.6486713257
"283","Store A",4404.03706950506
"284","Store A",5159.30057020503
"285","Store A",4920.11465874966
"286","Store A",4399.32576876497
"287","Store A",4895.03884345032
"288","Store A",4235.91487644362
"289","Store A",4681.16561152204
"290","Store A",4211.98620874521
"291","Store A",4315.82216446105
"292","Store A",4585.21730490386
"293","Store A",5138.86837835289
"294","Store A",5437.33291772155
"295","Store A",4642.35079127282
"296","Store A",4634.13934410374
"297","Store A",4150.22740838877
"298","Store A",5141.64334207654
"299","Store A",5123.66640432172
"300","Store A",4697.99054250186
"301","Store A",4616.68878800858
"302","Store A",5065.23795364121
"303","Store A",4473.22618536478
"304","Store A",5044.30313312786
"305","Store A",4495.03629104992
"306","Store A",4714.2838497499
"307","Store A",5150.62685109971
"308","Store A",5049.88573002524
"309","Store A",4477.97578455507
"310","Store A",4195.16969029116
"311","Store A",4294.6713738303
"312","Store A",4634.83052363944
"313","Store A",4221.84216192315
"314","Store A",4309.2826625986
"315","Store A",4888.81901566609
"316","Store A",5058.06512668032
"317","Store A",4485.53241179992
"318","Store A",4644.92972818718
"319","Store A",4588.76317699016
"320","Store A",4795.47126034358
"321","Store A",4572.39764984209
"322","Store A",4849.62219498886
"323","Store A",4719.09033258643
"324","Store A",4501.5508951452
"325","Store A",4954.34779093891
"326","Store A",4701.83307231109
"327","Store A",4672.80983097494
"328","Store A",4825.85856153208
"329","Store A",4547.02310824002
"330","Store A",4784.3179384177
"331","Store A",4930.58591104002
"332","Store A",4683.72171889397
"333","Store A",4189.0041873536
"334","Store A",5126.14670635912
"335","Store A",4155.92557901591
"336","Store A",4529.73237608603
"337","Store A",5319.64678792339
"338","Store A",4242.50348137886
"339","Store A",5430.81331446797
"340","Store A",4621.6466633875
"341","Store A",3984.79666410308
"342","Store A",4442.90075335769
"343","Store A",4419.43798544539
"344","Store A",4966.69364430494
"345","Store A",4649.10517762027
"346","Store A",4476.49893968241
"347","Store A",4491.65294786819
"348","Store A",4551.16928283509
"349","Store A",4384.87965654528
"350","Store A",4568.10777052111
"351","Store A",4551.52570016522
"352","Store A",4245.09934691943
"353","Store A",4768.75045986918
"354","Store A",4642.02559288913
"355","Store A",5297.13450796172
"356","Store A",4754.89731092465
"357","Store A",4420.90658459702
"358","Store A",5014.59219656204
"359","Store A",4569.0457064634
"360","Store A",4925.40259368814
"361","Store A",4850.00378914535
"362","Store A",4398.01325920368
"363","Store A",4642.11925502329
"364","Store A",5048.32611501141
"365","Store A",4284.41072518905
"366","Store B",4942.60391063442
"367","Store B",5212.34086952855
"368","Store B",5359.2968495339
"369","Store B",5055.31390443676
"370","Store B",4772.02821353678
"371","Store B",5179.26258737932
"372","Store B",4157.77307862004
"373","Store B",4527.92324064556
"374","Store B",4618.05189859356
"375","Store B",4809.36833955821
"376","Store B",4457.96902488091
"377","Store B",3759.42271054329
"378","Store B",4612.74051200115
"379","Store B",5200.8974492913
"380","Store B",4867.94649288535
"381","Store B",4691.70083453025
"382","Store B",4573.13774025572
"383","Store B",4678.89527204347
"384","Store B",4672.50573211836
"385","Store B",5064.98723830889
"386","Store B",4811.03919845431
"387","Store B",4701.57355222774
"388","Store B",4250.59978649411
"389","Store B",4680.85120281534
"390","Store B",4939.29137977502
"391","Store B",4660.45640290601
"392","Store B",5125.54660173823
"393","Store B",4823.82264314675
"394","Store B",4232.4425598284
"395","Store B",4738.69501938752
"396","Store B",5209.55854476934
"397","Store B",4930.9400159305
"398","Store B",5106.047203017
"399","Store B",4872.27643679019
"400","Store B",4651.55779079059
"401","Store B",4324.04834182886
"402","Store B",4729.90842745448
"403","Store B",4824.98832377206
"404","Store B",4583.17818932782
"405","Store B",3991.55961093831
"406","Store B",5288.92104096811
"407","Store B",4754.82062207793
"408","Store B",4531.2127861552
"409","Store B",4982.57629301816
"410","Store B",4349.07197976503
"411","Store B",4959.17867765254
"412","Store B",5074.11568171294
"413","Store B",4608.6803498004
"414","Store B",5322.11633681523
"415","Store B",4611.80051385645
"416","Store B",4998.44710739898
"417","Store B",5156.35400694073
"418","Store B",4580.58295501687
"419","Store B",4220.23878992232
"420","Store B",4691.45490222839
"421","Store B",4865.14435188542
"422","Store B",4776.15812569257
"423","Store B",4763.85408272062
"424","Store B",5128.57002548107
"425","Store B",4700.58206206006
"426","Store B",4796.05283566999
"427","Store B",5198.26803698813
"428","Store B",5007.83876494159
"429","Store B",4763.59472144795
"430","Store B",4919.22355435434
"431","Store B",4723.28787912867
"432","Store B",5096.84432716119
"433","Store B",4075.37902784514
"434","Store B",4559.96387536269
"435","Store B",4959.35225937497
"436","Store B",4194.79446002746
"437","Store B",4393.04776925643
"438","Store B",4969.0633392953
"439","Store B",5324.60727160988
"440","Store B",4338.97363214663
"441","Store B",4876.14269322588
"442","Store B",4256.45076301471
"443","Store B",4688.42245376789
"444","Store B",4460.78161634892
"445","Store B",4047.00838055288
"446","Store B",5164.21695312559
"447","Store B",3835.25038153345
"448","Store B",4738.64142932858
"449","Store B",5126.30759348888
"450","Store B",4306.86450756592
"451","Store B",4859.1482609859
"452","Store B",4741.46933633565
"453","Store B",4932.80082307978
"454","Store B",4468.54531282916
"455","Store B",4671.85800448869
"456","Store B",4798.54612227844
"457","Store B",4755.07451260083
"458","Store B",4514.09156975274
"459","Store B",4585.57270924619
"460","Store B",4587.69807743541
"461","Store B",4600.67514259086
"462","Store B",4583.79856048505
"463","Store B",4716.83099874049
"464","Store B",4090.16372810299
"465","Store B",4706.88179799018
"466","Store B",5149.28170053835
"467","Store B",4834.09508918177
"468","Store B",4427.64493673105
"469","Store B",4719.23191548164
"470","Store B",4785.55666357996
"471","Store B",5021.3637819118
"472","Store B",4507.82609584854
"473","Store B",4502.8567879605
"474","Store B",4541.96102724834
"475","Store B",4958.67224589986
"476","Store B",4916.47382704812
"477","Store B",4650.23276172456
"478","Store B",4632.27347803343
"479","Store B",4827.30660913684
"480","Store B",4899.23540614222
"481","Store B",4251.32708330641
"482","Store B",4451.92129481665
"483","Store B",4490.64571154892
"484","Store B",4733.46131366701
"485","Store B",4903.413891164
"486","Store B",5295.41513555063
"487","Store B",3997.86006056131
"488","Store B",4383.22004595863
"489","Store B",4304.86603886624
"490","Store B",4238.39382097283
"491","Store B",4391.93565271796
"492","Store B",4535.56422713359
"493","Store B",4544.87026202886
"494","Store B",4568.19294881014
"495","Store B",4631.38760615065
"496","Store B",5306.32387741521
"497","Store B",4302.93848031742
"498","Store B",4471.22589719767
"499","Store B",4496.64645054776
"500","Store B",4328.05216363828
"501","Store B",4807.49346370009
"502","Store B",4561.8546625698
"503","Store B",4636.37211371582
"504","Store B",4356.33484544863
"505","Store B",4970.28719788421
"506","Store B",5093.54993705045
"507","Store B",5354.6600832907
"508","Store B",4232.5857058787
"509","Store B",5046.84139226713
"510","Store B",5012.60500101624
"511","Store B",4731.49533139915
"512","Store B",5018.29411366023
"513","Store B",4942.56575072129
"514","Store B",5263.07838889902
"515","Store B",4925.16480935685
"516","Store B",4586.61527178866
"517","Store B",4902.91612954352
"518","Store B",4686.86406601811
"519","Store B",4698.05656971801
"520","Store B",4287.57254912238
"521","Store B",4448.64655572469
"522","Store B",4627.51484298349
"523","Store B",4963.06811310984
"524","Store B",4575.45328201422
"525","Store B",4664.99830761063
"526","Store B",4608.22633479447
"527","Store B",4218.8839216378
"528","Store B",4905.66608737249
"529","Store B",5732.75300077619
"530","Store B",4547.29902765389
"531","Store B",4640.65602465699
"532","Store B",4238.93856800175
"533","Store B",4734.17946236369
"534","Store B",4777.34664713232
"535","Store B",4334.13064310346
"536","Store B",4816.73373108031
"537","Store B",5095.25133847147
"538","Store B",4452.7365335741
"539","Store B",4953.99010720558
"540","Store B",4792.04835044506
"541","Store B",5148.38008922218
"542","Store B",4738.79064385961
"543","Store B",5204.87754907696
"544","Store B",4620.09902664604
"545","Store B",4491.34002230349
"546","Store B",4451.6210785153
"547","Store B",5124.90596886789
"548","Store B",4745.0199883265
"549","Store B",4639.34215221719
"550","Store B",4800.76469497535
"551","Store B",4447.64086966891
"552","Store B",4504.03123378858
"553","Store B",5067.06588951028
"554","Store B",4725.17540646821
"555","Store B",5109.27552871568
"556","Store B",4036.87263740057
"557","Store B",5061.06415721882
"558","Store B",5101.95500192861
"559","Store B",4445.89903599918
"560","Store B",5039.84188820716
"561","Store B",4744.03810427198
"562","Store B",5223.73860553237
"563","Store B",4735.60207167054
"564","Store B",4775.78439990738
"565","Store B",4701.71332258681
"566","Store B",4644.02202642707
"567","Store B",4390.1749315028
"568","Store B",4215.54315160922
"569","Store B",4811.47466083403
"570","Store B",4094.98345110507
"571","Store B",4867.4738461193
"572","Store B",5002.47724251687
"573","Store B",4522.8336431166
"574","Store B",4866.38018752637
"575","Store B",4873.14682044794
"576","Store B",4625.86978830617
"577","Store B",4775.42480863051
"578","Store B",4498.94525317704
"579","Store B",4882.00868325443
"580","Store B",5734.952657782
"581","Store B",4677.5430890431
"582","Store B",4123.95052333309
"583","Store B",4637.68093752073
"584","Store B",4748.37690639206
"585","Store B",4345.355558918
"586","Store B",4175.38932035075
"587","Store B",5264.06794764976
"588","Store B",5021.8511723879
"589","Store B",4104.29943642903
"590","Store B",4661.73732051748
"591","Store B",4748.08815552322
"592","Store B",4823.5861968736
"593","Store B",4937.11880218619
"594","Store B",4131.96086616438
"595","Store B",4335.50538438788
"596","Store B",4630.11409612159
"597","Store B",4882.42676592383
"598","Store B",5043.86570201196
"599","Store B",4492.71427043952
"600","Store B",5237.80539140594
"601","Store B",4377.01604074813
"602","Store B",4637.29322768002
"603","Store B",4710.87858596219
"604","Store B",4527.68945761303
"605","Store B",4538.43181396583
"606","Store B",5042.82878409992
"607","Store B",4929.15356322318
"608","Store B",4247.10353479249
"609","Store B",4988.49650772567
"610","Store B",3883.7108730377
"611","Store B",4492.22565837326
"612","Store B",5120.83181609906
"613","Store B",4433.53642640252
"614","Store B",4331.7267583021
"615","Store B",4642.77609114586
"616","Store B",4952.67206718404
"617","Store B",4658.92667711065
"618","Store B",4283.41151404039
"619","Store B",4302.82681382985
"620","Store B",4901.65454062147
"621","Store B",4658.81369205011
"622","Store B",4433.34199523015
"623","Store B",4907.18204062228
"624","Store B",4378.34466570341
"625","Store B",4515.64833083016
"626","Store B",5214.12711700165
"627","Store B",4610.42866120383
"628","Store B",4628.83331901399
"629","Store B",4683.20915970823
"630","Store B",4968.06536745079
"631","Store B",4605.61251194823
"632","Store B",4358.18168477752
"633","Store B",5230.80488434952
"634","Store B",4786.53650931148
"635","Store B",4311.03330689897
"636","Store B",4518.81686898152
"637","Store B",4638.35029869543
"638","Store B",5136.65030852083
"639","Store B",5276.89562980501
"640","Store B",4951.86270026712
"641","Store B",4379.62017168409
"642","Store B",4835.07379142865
"643","Store B",4561.88032481059
"644","Store B",4553.98101637781
"645","Store B",5025.85108319988
"646","Store B",4411.257410241
"647","Store B",4889.53622801632
"648","Store B",4110.16404869439
"649","Store B",5068.04250428796
"650","Store B",4429.61675145138
"651","Store B",4816.34099337509
"652","Store B",4781.62726844272
"653","Store B",4649.84676011136
"654","Store B",4991.19742572334
"655","Store B",4539.97161416825
"656","Store B",4852.95540460008
"657","Store B",4345.620649016
"658","Store B",4118.84911179296
"659","Store B",4657.67022568317
"660","Store B",4851.69210453092
"661","Store B",4789.01853465755
"662","Store B",4710.66156367886
"663","Store B",4788.62464309564
"664","Store B",4586.01818258211
"665","Store B",5146.33545742043
"666","Store B",4856.70098772051
"667","Store B",4636.37313435918
"668","Store B",4740.10431556561
"669","Store B",5074.54841423984
"670","Store B",4532.4420142773
"671","Store B",4560.68991567284
"672","Store B",4335.46300980028
"673","Store B",4914.4870140748
"674","Store B",4813.51621731801
"675","Store B",4988.51935329745
"676","Store B",4991.84733619995
"677","Store B",4422.65430883227
"678","Store B",4656.06413951064
"679","Store B",4704.8870317683
"680","Store B",4902.04325203472
"681","Store B",5415.19187128296
"682","Store B",4621.88250038022
"683","Store B",4648.9340010176
"684","Store B",4420.79122997828
"685","Store B",4839.20067503257
"686","Store B",4448.80873155028
"687","Store B",4658.10830738817
"688","Store B",4403.43974081239
"689","Store B",4890.60276565928
"690","Store B",4294.03511997052
"691","Store B",4569.82694458487
"692","Store B",4611.34756974412
"693","Store B",4540.37131921971
"694","Store B",4148.48655861845
"695","Store B",4378.2074977883
"696","Store B",4756.28708493089
"697","Store B",4527.91605466399
"698","Store B",4396.33336283887
"699","Store B",4198.70121378021
"700","Store B",4510.50830889875
"701","Store B",4599.39755114264
"702","Store B",5143.48377452007
"703","Store B",4814.538171438
"704","Store B",4359.89738915197
"705","Store B",4506.8147721323
"706","Store B",4226.50205734608
"707","Store B",4872.51656857335
"708","Store B",4959.07249556236
"709","Store B",4505.00286676245
"710","Store B",4956.46710150948
"711","Store B",4751.00528958717
"712","Store B",5003.04781295653
"713","Store B",4197.9700224464
"714","Store B",4542.81967140356
"715","Store B",4211.57786138158
"716","Store B",4472.18409935803
"717","Store B",4803.80271808333
"718","Store B",5020.37749806831
"719","Store B",4880.32044648648
"720","Store B",4815.99416812768
"721","Store B",4742.65373967334
"722","Store B",4870.40627814834
"723","Store B",4479.18775661808
"724","Store B",4099.20908054449
"725","Store B",4515.90297427049
"726","Store B",4383.88091961196
"727","Store B",4797.64146813673
"728","Store B",5046.10829338929
"729","Store B",5064.33017975054
"730","Store B",3849.244219776
"731","Store C",4653.46068924788
"732","Store C",4640.73576778502
"733","Store C",4659.36089799414
"734","Store C",5073.91604761213
"735","Store C",5352.08788900248
"736","Store C",4757.26493913495
"737","Store C",4604.70388072318
"738","Store C",5029.05737918684
"739","Store C",4092.34478340466
"740","Store C",4591.37577005726
"741","Store C",4490.96749358254
"742","Store C",4250.98574440137
"743","Store C",5010.13301356015
"744","Store C",4395.47766917198
"745","Store C",4857.76367938971
"746","Store C",4715.50816325692
"747","Store C",5159.87531901945
"748","Store C",4725.5466930818
"749","Store C",4288.98743395245
"750","Store C",4616.48017840568
"751","Store C",4197.58054561988
"752","Store C",4400.83733395125
"753","Store C",4775.63527012666
"754","Store C",4507.13484957677
"755","Store C",5110.7085213388
"756","Store C",4582.88742699498
"757","Store C",4476.72895873654
"758","Store C",4491.31828644788
"759","Store C",4995.99766607859
"760","Store C",4564.22947939961
"761","Store C",4714.81867821629
"762","Store C",4381.31432395013
"763","Store C",4916.36617168892
"764","Store C",5134.58055403698
"765","Store C",4194.08202823782
"766","Store C",4241.36914886705
"767","Store C",4884.31919856175
"768","Store C",4830.42141789626
"769","Store C",5043.32578245008
"770","Store C",5041.60448477811
"771","Store C",4656.71505886753
"772","Store C",4303.20468057957
"773","Store C",4929.01612376148
"774","Store C",4979.41678625903
"775","Store C",4447.09148257017
"776","Store C",4386.63218944474
"777","Store C",4700.98363431186
"778","Store C",4324.58937753102
"779","Store C",4697.98059331061
"780","Store C",4999.61808190841
"781","Store C",5457.7106198839
"782","Store C",4644.76630820197
"783","Store C",4716.12249764961
"784","Store C",5083.09256838507
"785","Store C",4996.53554682874
"786","Store C",3878.52837353057
"787","Store C",4421.8825431653
"788","Store C",4095.19924477446
"789","Store C",4728.48581257561
"790","Store C",5076.19703292983
"791","Store C",4731.98471010748
"792","Store C",4814.75481961912
"793","Store C",4821.22728401848
"794","Store C",4256.22136685221
"795","Store C",4560.73427835582
"796","Store C",4428.14786580254
"797","Store C",5030.89281219135
"798","Store C",5036.19752696651
"799","Store C",4456.88900893565
"800","Store C",4869.39030993454
"801","Store C",4278.08464228249
"802","Store C",5257.31649132782
"803","Store C",4594.16311505141
"804","Store C",4503.34054465599
"805","Store C",4827.48339456004
"806","Store C",5599.44374892731
"807","Store C",4542.0932175012
"808","Store C",4385.28936801554
"809","Store C",4303.97590013051
"810","Store C",4699.1043198641
"811","Store C",4310.94284244515
"812","Store C",4381.29173703921
"813","Store C",4532.65840336602
"814","Store C",4702.45442235278
"815","Store C",5068.3572237972
"816","Store C",4944.91370621236
"817","Store C",4603.32068279906
"818","Store C",4304.71935233871
"819","Store C",5208.32917310348
"820","Store C",4781.48851016936
"821","Store C",4659.67842230898
"822","Store C",4941.01391518085
"823","Store C",5027.31079359813
"824","Store C",4986.77485674216
"825","Store C",4645.06266347161
"826","Store C",5246.36830424247
"827","Store C",4977.31137182874
"828","Store C",4542.16252750044
"829","Store C",4836.07499443959
"830","Store C",4980.74266590723
"831","Store C",4669.52339567597
"832","Store C",5349.97646100417
"833","Store C",4756.72784254997
"834","Store C",4927.90139714933
"835","Store C",4577.25462492696
"836","Store C",4493.49416826067
"837","Store C",5167.26533813634
"838","Store C",4677.0581009685
"839","Store C",4800.33192851013
"840","Store C",4739.29317879485
"841","Store C",4864.975856332
"842","Store C",4391.29968694557
"843","Store C",4901.32066199597
"844","Store C",4457.24489505174
"845","Store C",5019.2588402533
"846","Store C",4827.07648255118
"847","Store C",4390.24512228994
"848","Store C",4644.37830422464
"849","Store C",4635.13879401698
"850","Store C",4602.39900136545
"851","Store C",4866.36538817143
"852","Store C",4598.64573927189
"853","Store C",4705.12717861905
"854","Store C",4614.25116817299
"855","Store C",4770.97883739069
"856","Store C",5326.78539519892
"857","Store C",4728.53379915382
"858","Store C",4521.78189527747
"859","Store C",5400.09706965372
"860","Store C",5075.19603451516
"861","Store C",4429.29743892535
"862","Store C",4867.15797611383
"863","Store C",5399.66671873232
"864","Store C",4875.28870319869
"865","Store C",4239.21879999409
"866","Store C",4585.83783301021
"867","Store C",5523.80310705206
"868","Store C",4720.6160091545
"869","Store C",4608.06803528197
"870","Store C",4606.14631687154
"871","Store C",5032.72538229808
"872","Store C",4145.64104947911
"873","Store C",4734.83494260145
"874","Store C",4654.00754830449
"875","Store C",4739.3083247653
"876","Store C",4863.56103113172
"877","Store C",4411.65105792003
"878","Store C",4678.45952124751
"879","Store C",4868.47337857082
"880","Store C",4737.21368544868
"881","Store C",5063.70136161051
"882","Store C",5019.80555826965
"883","Store C",4402.72759516246
"884","Store C",4812.14357819982
"885","Store C",4298.8819482377
"886","Store C",5075.87836858706
"887","Store C",4890.02148156242
"888","Store C",4496.44175891168
"889","Store C",4289.83681905277
"890","Store C",4641.83555107984
"891","Store C",4433.74979085018
"892","Store C",4780.52073170857
"893","Store C",4736.49712844437
"894","Store C",3464.89132306517
"895","Store C",5106.72214798275
"896","Store C",3997.65501184033
"897","Store C",4508.47219199035
"898","Store C",4353.2663495476
"899","Store C",4655.68297561674
"900","Store C",4000.93244481419
"901","Store C",4743.68515543637
"902","Store C",4563.26936269349
"903","Store C",4237.56745601129
"904","Store C",4630.8422060325
"905","Store C",4592.54248512652
"906","Store C",4586.50911025777
"907","Store C",4264.59357335503
"908","Store C",4584.95489584221
"909","Store C",4735.7456520105
"910","Store C",4712.0813879938
"911","Store C",5065.23894972554
"912","Store C",3903.65214455572
"913","Store C",4438.5542402654
"914","Store C",5428.6914303872
"915","Store C",4269.30574074876
"916","Store C",4987.5314164186
"917","Store C",5321.0127266665
"918","Store C",4725.44331371693
"919","Store C",4670.38343125892
"920","Store C",4050.8711256379
"921","Store C",4470.08211512742
"922","Store C",4214.62365625607
"923","Store C",4953.71116378975
"924","Store C",4280.97040831909
"925","Store C",4795.99860720466
"926","Store C",4515.18795445606
"927","Store C",4640.02776498771
"928","Store C",4261.45245083612
"929","Store C",4383.65175276745
"930","Store C",5339.21380620174
"931","Store C",4274.05665467467
"932","Store C",4975.40812209697
