"","Store","Gender","Revenue"
"166","Store B","Female",7008.93988462686
"167","Store B","Female",6992.98176176352
"168","Store B","Female",6986.17946494575
"169","Store B","Female",7017.79558249669
"170","Store B","Female",7011.51999284688
"171","Store B","Female",7004.52096319228
"172","Store B","Female",7028.87829997243
"173","Store B","Female",6984.64603528616
"174","Store B","Female",7000.34932305501
"175","Store B","Female",7004.05539049398
"176","Store B","Female",6988.4206441123
"177","Store B","Female",6987.03353754804
"178","Store B","Female",6978.63293056047
"179","Store B","Female",6994.21022976307
"180","Store B","Female",7011.02440031249
"181","Store B","Female",7013.16678592654
"182","Store B","Female",6997.30080903489
"183","Store B","Female",6998.3846527524
"184","Store B","Female",6984.20011088267
"185","Store B","Female",7011.19735335378
"186","Store B","Female",7002.8140984006
"187","Store B","Female",7003.0153385944
"188","Store B","Female",6998.34266771062
"189","Store B","Female",6987.53425999523
"190","Store B","Female",6980.36724870888
"191","Store B","Female",6993.85556697802
"192","Store B","Female",6994.55988193065
"193","Store B","Female",6984.47322488414
"194","Store B","Female",6990.29886113222
"195","Store B","Female",7005.74669996061
"196","Store B","Female",6990.29453017752
"197","Store B","Female",7005.55659163908
"198","Store B","Female",6998.43564175461
"199","Store B","Female",7002.09998213735
"200","Store B","Female",7009.54411403196
